Year,Make,Model,Condition,Price,Consumer_Rating,Consumer_Review_#,Exterior_Color,Interior_Color,Drivetrain,MPG,Fuel_Type,Transmission,Engine,VIN
2020,Honda,Pilot EX-L,Honda Certified,"$34,991 ",5.0,2637,Crystal Black Pearl,Black,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H58LB047397
2019,Honda,Civic Si Base,Used,"$24,999 ",4.8,0,Lunar Silver Metallic,Black,Front-wheel Drive,28–38,Gasoline,6-Speed Manual,1.5L I4 16V GDI DOHC Turbo,2HGFC1E52KH703465
2010,Honda,Civic LX,Used,"$9,500 ",5.0,1516,Red,Gray,Front-wheel Drive,25–36,Gasoline,5-Speed Automatic,1.8L I4 16V MPFI SOHC,2HGFA1F54AH502234
2009,Honda,Accord LX,Used,"$5,500 ",4.8,64,Silver,Gray,Front-wheel Drive,22–31,Gasoline,5-Speed Manual,2.4L I4 16V MPFI DOHC,1HGCP25359A143431
2019,Honda,Civic LX,Honda Certified,"$18,647 ",4.9,1172,Platinum White,Ivory,Front-wheel Drive,30–38,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,2HGFC4B6XKH303720
2022,Honda,Accord Sport 1.5T,New,"$28,282 ",5.0,1172,Lunar Silver Metallic,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F34NA088219
2013,Honda,Ridgeline Sport,Used,"$20,000 ",4.5,950,Alabaster Silver Metallic,Black,Four-wheel Drive,15–21,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FPYK1F75DB003157
1997,Honda,del Sol Si,Used,"$16,800 ",4.4,0,WHITE,–,Front-wheel Drive,28–0,Gasoline,Automatic,4 Cylinder Engine,JHMEH6261VS005365
2019,Honda,CR-V Touring,Used,"$29,917 ",4.8,4,Maroon,Black,All-wheel Drive,27–33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H95KE020337
2020,Honda,Odyssey EX-L,Honda Certified,"$35,495 ",3.9,841,Deep Scarlet Pearl,Beige,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H77LB053805
2019,Honda,Odyssey EX,Honda Certified,"$31,052 ",4.6,1933,Lunar Silver Metallic,Gray,Front-wheel Drive,19–28,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H53KB063373
2021,Honda,Ridgeline Sport,Honda Certified,"$32,994 ",3.9,161,Platinum White Pearl,Black,All-wheel Drive,18–24,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/212,5FPYK3F16MB013865
2022,Honda,Ridgeline RTL-E,Used,"$42,674 ",3.9,235,Platinum White Pearl,Black,All-wheel Drive,18–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F71NB023905
2019,Honda,Passport Touring,Used,"$27,591 ",4.5,1239,–,–,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H99KB000148
2019,Honda,Insight EX,Used,"$21,876 ",4.4,416,Silver,Black,Front-wheel Drive,55–49,Hybrid,Automatic CVT,1.5L I4 16V MPFI DOHC Hybrid,19XZE4F5XKE014811
2022,Honda,Passport EX-L,Honda Certified,"$38,788 ",5.0,1026,Platinum White Pearl,Black,All-wheel Drive,19–24,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/212,5FNYF8H56NB026255
2022,Honda,Civic Sport,Used,"$25,248 ",4.8,162,Red,Black,Front-wheel Drive,30–37,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,2HGFE2F55NH514893
2020,Honda,CR-V Touring,Used,"$30,282 ",4.3,85,White,Black,All-wheel Drive,27–32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H92LH617055
2017,Honda,CR-V Touring,Used,"$24,797 ",4.8,1,Silver,Gray,All-wheel Drive,27–33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RW2H98HL008033
2015,Honda,Accord Sport,Used,"$13,990 ",4.7,0,Black,–,Front-wheel Drive,26–35,Gasoline,Automatic CVT,2.4L I4 16V GDI DOHC,1HGCR2F56FA146926
2009,Honda,Civic EX-L,Used,"$6,997 ",4.8,1162,Black,–,Front-wheel Drive,25–36,Gasoline,5-Speed Automatic,1.8L I4 16V MPFI SOHC,2HGFG12979H515496
2019,Honda,Pilot EX-L,Used,"$28,318 ",4.2,9,White Diamond Pearl,Black,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H59KB084215
2020,Honda,Accord LX 1.5T,Honda Certified,"$22,488 ",4.5,170,Platinum White,Gray,Front-wheel Drive,30–38,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F10LA086429
2020,Honda,CR-V Hybrid Touring,Used,"$35,995 ",4.5,0,Gray,–,All-wheel Drive,40–35,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,7FART6H93LE008916
2021,Honda,CR-V Hybrid EX-L,Used,"$35,420 ",3.5,30,Crystal Black Pearl,Gray,All-wheel Drive,40–35,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,7FART6H87ME025694
2015,Honda,CR-V Touring,Used,"$16,797 ",4.6,249,White Diamond Pearl,Beige,All-wheel Drive,26–33,Gasoline,Automatic CVT,2.4L I4 16V GDI DOHC,5J6RM4H94FL128619
2019,Honda,Passport Sport,Used,"$27,980 ",4.0,19,Silver,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H29KB016868
2022,Honda,CR-V Hybrid Touring,Used,"$39,958 ",4.5,93,Crystal Black Pearl,–,All-wheel Drive,40–35,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,5J6RT6H98NL026737
2010,Honda,Accord LX,Used,"$15,590 ",4.0,9531,Beige,Beige,Front-wheel Drive,21–31,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,1HGCP2F32AA022102
2016,Honda,Odyssey Touring Elite,Used,"$22,724 ",4.7,0,White Diamond Pearl,Beige,Front-wheel Drive,19–28,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNRL5H92GB001869
2019,Honda,Odyssey EX-L,Used,"$34,021 ",5.0,453,Lunar Silver Metallic,Gray,Front-wheel Drive,19–28,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H72KB097130
2019,Honda,Insight EX,Used,"$21,639 ",5.0,5766,Gray,Black,Front-wheel Drive,55–49,Hybrid,Automatic CVT,1.5L I4 16V MPFI DOHC Hybrid,19XZE4F50KE033965
2022,Honda,Insight EX,Used,"$28,500 ",5.0,1114,Modern Steel Metallic,Black,Front-wheel Drive,55–49,Hybrid,Automatic CVT,1.5L I4 16V MPFI DOHC Hybrid,19XZE4F51NE006892
1993,Honda,del Sol Si,Used,"$15,500 ",3.5,186,Blue Pearl,–,Front-wheel Drive,29–33,Gasoline,5-Speed Manual,1.6L I4 16V MPFI SOHC,JHMEH6163PS801314
2021,Honda,Passport EX-L,Used,"$29,495 ",5.0,29258,Lunar Silver Metallic,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H55MB025600
2019,Honda,Odyssey EX-L,Used,"$31,997 ",4.6,84,Gray,Gray,Front-wheel Drive,19–28,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H75KB033258
2021,Honda,Civic Sport,Used,"$21,777 ",4.1,679,Rallye Red,Black,Front-wheel Drive,29–37,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,2HGFC2F84MH554641
2019,Honda,Passport Sport,Used,"$27,988 ",5.0,8363,Deep Scarlet Pearl,Black,Front-wheel Drive,20–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF7H24KB008980
2018,Honda,Pilot EX-L,Used,"$26,379 ",4.8,192,Modern Steel Metallic,Black,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H5XJB029366
2011,Honda,CR-V LX,Used,"$8,995 ",4.5,4,Crystal Black Pearl,Gray,Four-wheel Drive,21–27,Gasoline,Automatic 5-Speed,4 Cylinder Engine,5J6RE4H38BL120719
2021,Honda,Insight Touring,Used,"$34,998 ",5.0,22,White,Gray,Front-wheel Drive,51–45,Hybrid,Automatic CVT,1.5L I4 16V MPFI DOHC Hybrid,19XZE4F99ME002641
2021,Honda,Passport EX-L,Used,"$33,000 ",4.9,958,–,–,Front-wheel Drive,20–25,Gasoline,9-Speed Automatic,V6 Cylinder Engine,5FNYF7H53MB009163
2017,Honda,Pilot EX-L,Used,"$20,887 ",5.0,6877,Modern Steel Metallic,Gray,Front-wheel Drive,19–27,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H88HB045595
2022,Honda,Accord Sport 1.5T,New,"$30,075 ",4.5,2115,Silver,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F38NA100548
2019,Honda,Civic Si Base,Used,"$22,790 ",5.0,5684,Lunar Silver Metallic,–,Front-wheel Drive,28–38,Gasoline,6-Speed Manual,1.5L I4 16V GDI DOHC Turbo,2HGFC1E52KH701943
2013,Honda,Pilot EX-L,Used,"$13,490 ",4.5,4,Silver,Black,Four-wheel Drive,17–24,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNYF4H50DB053913
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.4,124,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H8XNB068765
2022,Honda,CR-V EX-L,Honda Certified,"$33,688 ",5.0,4272,Platinum White Pearl,Black,All-wheel Drive,27–32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H81NH647089
2013,Honda,Pilot EX-L w/ Navigation,Used,"$17,995 ",4.4,394,Polished Metal Metallic,Black,Four-wheel Drive,17–24,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNYF4H79DB072431
2020,Honda,Pilot EX-L,Used,"$28,991 ",4.1,746,White,Black,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H53LB066715
2022,Honda,Passport Elite,New,"$47,620 ",5.0,1337,Sonic Gray Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H00NB031052
2018,Honda,Odyssey Touring,Used,"$29,262 ",4.6,68,Red,Beige,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H88JB076869
2023,Honda,Civic Si,New,"$29,195 ",4.9,3669,Aegean Blue Metallic,Black/Red,Front-wheel Drive,27–37,Gasoline,Manual,Intercooled Turbo Premium Unleaded I-4 1.5 L/91,2HGFE1E5XPH470713
2012,Honda,CR-V EX-L,Used,"$16,590 ",4.0,9531,Green,Black,Front-wheel Drive,23–31,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,JHLRM3H78CC007251
2022,Honda,Accord Sport 1.5T,New,"$28,982 ",4.7,1932,Crystal Black Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F37NA106809
2016,Honda,Accord Touring,Used,"$19,561 ",4.8,1555,White Orchid Pearl,Ivory,Front-wheel Drive,21–34,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI SOHC,1HGCR3F98GA025728
2016,Honda,Accord Sport,Used,"$19,998 ",4.7,7,White,Black,Front-wheel Drive,26–35,Gasoline,Automatic CVT,2.4L I4 16V GDI DOHC,1HGCR2F55GA090558
2020,Honda,HR-V EX,Honda Certified,"$23,998 ",5.0,1164,Modern Steel Metallic,Black,All-wheel Drive,26–31,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU6H52LM705974
2010,Honda,Accord Crosstour EX-L,Used,"$13,700 ",3.8,5,Gray,–,Front-wheel Drive,18–27,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5J6TF1H57AL005160
2010,Honda,CR-V EX,Used,"$9,199 ",4.6,137,BLUE,Gray,Front-wheel Drive,21–27,Gasoline,5-SPEED A/T,4 Cylinder Engine,5J6RE3H50AL004442
2015,Honda,Accord EX-L,Used,"$18,380 ",4.8,2619,Silver,Ivory,Front-wheel Drive,21–34,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI SOHC,1HGCR3F86FA024874
2018,Honda,HR-V EX-L w/Navigation,Used,"$19,891 ",4.6,392,–,–,All-wheel Drive,27–31,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU6H75JM707331
2019,Honda,Passport Elite,Used,"$35,000 ",3.5,150,–,–,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H05KB014615
2021,Honda,Passport Elite,Used,"$38,741 ",3.5,150,White,–,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H08MB017723
2014,Honda,Odyssey EX-L,Used,"$19,480 ",4.6,34,Modern Steel Metallic,–,Front-wheel Drive,19–28,Gasoline,6-Speed Automatic,V6 Cylinder Engine,5FNRL5H61EB021128
2018,Honda,Odyssey Elite,Used,"$35,900 ",4.6,19,Bright White,Gray,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H99JB098789
2017,Honda,Civic EX,Used,"$17,228 ",4.2,368,Aegean Blue Metallic,Black,Front-wheel Drive,31–40,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,19XFC2F86HE032402
2019,Honda,Passport Touring,Used,"$34,995 ",5.0,413,Black,–,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H9XKB027276
2017,Honda,Accord Sport,Used,"$19,795 ",4.8,0,Black,Black,FWD,26–34,Gasoline,Automatic CVT,2.4L I4 16V GDI DOHC,1HGCR2F51HA296882
2022,Honda,Civic Sport,Used,"$27,495 ",4.6,1,Aegean Blue,Black,Front-wheel Drive,30–37,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,2HGFE2F51NH552105
2017,Honda,Accord Sport SE,Used,"$21,998 ",4.8,3,White,Black,Front-wheel Drive,26–34,Gasoline,Automatic CVT,2.4L I4 16V GDI DOHC,1HGCR2F19HA001265
2019,Honda,Insight Touring,Honda Certified,"$23,461 ",2.8,590,White Orchid Pearl,Black,Front-wheel Drive,51–45,Hybrid,Automatic CVT,1.5L I4 16V MPFI DOHC Hybrid,19XZE4F94KE008473
2019,Honda,Odyssey EX-L,Used,"$33,497 ",4.6,341,White,Gray,Front-wheel Drive,19–28,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H75KB099986
2021,Honda,Pilot EX-L,Honda Certified,"$38,000 ",5.0,1551,Platinum White Pearl,Beige,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H56MB007952
2020,Honda,Passport EX-L,Honda Certified,"$35,957 ",4.9,1009,Platinum White Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H5XLB002327
2021,Honda,Civic LX,Used,"$22,963 ",4.5,181,Orange,Black,Front-wheel Drive,30–38,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,2HGFC2F66MH515676
2022,Honda,Accord Sport 1.5T,New,"$30,470 ",4.8,723,Platinum White,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F37NA116479
2019,Honda,Accord Sport,Used,"$24,900 ",4.6,399,Crystal Black Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F33KA065882
2015,Honda,Odyssey Touring,Used,"$25,755 ",5.0,896,Gray,–,Front-wheel Drive,19–28,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNRL5H92FB090759
2019,Honda,Odyssey EX-L,Used,"$33,699 ",3.7,60,Deep Scarlet Pearl,Beige,Front-wheel Drive,19–28,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/212,5FNRL6H71KB020653
2021,Honda,Odyssey Touring,Used,"$42,400 ",5.0,7494,Pacific Pewter Metallic,Black,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H81MB029588
2015,Honda,Odyssey EX-L,Used,"$23,990 ",4.8,602,Smoky Topaz Metallic,Beige,Front-wheel Drive,19–28,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNRL5H60FB114966
2022,Honda,Odyssey EX,Honda Certified,"$36,585 ",4.8,602,Obsidian Blue Pearl,Gray,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H52NB035293
2022,Honda,Accord Sport 1.5T,New,"$30,470 ",4.9,559,Platinum White Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F38NA116541
2022,Honda,Pilot Sport,Honda Certified,"$36,999 ",4.5,2760,Platinum White Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H32NB077769
2020,Honda,Passport Touring,Used,"$34,699 ",5.0,2352,Modern Steel Metallic,Gray,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H91LB009797
2020,Honda,Pilot Touring 7-Passenger,Honda Certified,"$35,491 ",5.0,2637,White,–,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H61LB057486
2020,Honda,Civic Sport,Used,"$22,999 ",5.0,3692,Lunar Silver Metallic,Black,Front-wheel Drive,29–37,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,2HGFC2F87LH546127
2014,Honda,Odyssey LX,Used,"$18,999 ",4.8,3534,Obsidian Blue Pearl,Gray,Front-wheel Drive,19–28,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNRL5H2XEB038183
2016,Honda,Civic EX-L,Used,"$21,995 ",4.9,906,Blue,Gray,Front-wheel Drive,31–42,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,19XFC1F74GE013220
2021,Honda,Civic Type R Touring,Used,"$38,577 ",4.9,3782,Championship White,Black / Red,Front-wheel Drive,22–28,Gasoline,6-Speed Manual,2.0L I4 16V GDI DOHC Turbo,SHHFK8G71MU200252
2020,Honda,Odyssey Elite,Used,"$41,984 ",5.0,5045,Modern Steel Metallic,Gray,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H90LB018718
2023,Honda,Ridgeline RTL,New,"$43,075 ",4.7,436,Crystal Black Pearl,Black,All-wheel Drive,18–24,Gasoline,9-SPEED A/T,V6 Cylinder Engine,5FPYK3F56PB015963
2022,Honda,Civic Sport,Used,"$25,750 ",4.9,429,Lunar Silver Metallic,Black,Front-wheel Drive,29–37,Gasoline,continuously variable,4 Cylinder Engine,19XFL2H89NE010418
2019,Honda,Accord Hybrid Base,Used,"$23,432 ",4.3,82,Black,Black,Front-wheel Drive,48–48,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F18KA003176
2020,Honda,Accord LX 1.5T,Used,"$23,495 ",4.1,83,Obsidian Blue,Gray,Front-wheel Drive,30–38,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F15LA031118
2020,Honda,Accord LX 1.5T,Used,"$20,691 ",4.7,709,Lunar,–,Front-wheel Drive,30–38,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F11LA070238
2021,Honda,Pilot Special Edition,Used,"$39,333 ",5.0,3868,Steel Sapphire Metallic,Gray,All-wheel Drive,19–26,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/212,5FNYF6H26MB034753
2019,Honda,Insight EX,Used,"$19,750 ",4.4,1192,Crystal Black Pearl,Black,Front-wheel Drive,55–49,Hybrid,Automatic CVT,1.5L I4 16V MPFI DOHC Hybrid,19XZE4F57KE004186
2018,Honda,Civic EX-T,Used,"$20,266 ",4.1,230,Black,–,Front-wheel Drive,32–42,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,JHMFC1F38JX022652
2022,Honda,Ridgeline Sport,Used,"$37,988 ",4.5,1732,Black,–,All-wheel Drive,18–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F12NB001164
2017,Honda,Ridgeline RTL-E,Used,"$25,761 ",4.7,0,White,Gray,All-wheel Drive,18–25,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F70HB035421
2021,Honda,Pilot Black Edition,Used,"$39,989 ",4.7,103,White,Gray,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H72MB018688
2022,Honda,Pilot TrailSport,New,"$45,790 ",4.9,2480,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H87NB102208
2020,Honda,Pilot EX-L,Used,"$29,879 ",5.0,497,Lunar Silver Metallic,Gray,Front-wheel Drive,19–27,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H52LB023395
2020,Honda,Accord EX 1.5T,Honda Certified,"$23,935 ",4.8,518,Modern Steel Metallic,–,Front-wheel Drive,30–38,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F42LA003335
2015,Honda,Accord LX,Used,"$16,996 ",4.5,857,Alabaster Silver Metallic,Black,Front-wheel Drive,27–36,Gasoline,Automatic CVT,2.4L I4 16V GDI DOHC,1HGCR2F31FA029415
2019,Honda,Insight Touring,Used,"$23,600 ",4.2,1836,Aegean Blue Metallic,Black,Front-wheel Drive,51–45,Hybrid,Automatic CVT,1.5L I4 16V MPFI DOHC Hybrid,19XZE4F95KE007915
2015,Honda,Civic EX,Used,"$12,777 ",4.7,38,White,Gray,Front-wheel Drive,30–39,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,19XFB2F88FE016105
2014,Honda,Civic Si,Used,"$20,996 ",4.2,241,Taffeta White,Black / Red,Front-wheel Drive,22–31,Gasoline,6-Speed Manual,2.4L I4 16V MPFI DOHC,2HGFB6E54EH702354
2020,Honda,Civic Si Base,Used,"$26,124 ",5.0,3891,Lunar Silver Metallic,Black,Front-wheel Drive,26–36,Gasoline,6-Speed Manual,1.5L I4 16V GDI DOHC Turbo,2HGFC3A58LH750258
2021,Honda,Insight EX,Used,"$24,995 ",4.9,6788,Lunar Silver Metallic,Black,Front-wheel Drive,55–49,Hybrid,Automatic CVT,1.5L I4 16V MPFI DOHC Hybrid,19XZE4F53ME002079
2020,Honda,CR-V Touring,Used,"$31,377 ",5.0,641,Gray,–,Front-wheel Drive,28–34,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW1H97LH409702
2013,Honda,Pilot EX-L,Used,"$21,978 ",4.5,44,Taffeta White,Gray,Front-wheel Drive,18–25,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNYF3H59DB041043
2021,Honda,CR-V EX-L,Used,"$29,000 ",4.9,24,Radiant Red Metallic,Black,All-wheel Drive,27–32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H87MH673405
2021,Honda,Pilot Touring 7-Passenger,Used,"$39,900 ",4.8,707,Crystal Black Pearl,Black,Front-wheel Drive,20–27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H65MB035955
2022,Honda,Passport TrailSport,New,"$44,948 ",4.8,558,Platinum White Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H60NB030780
2022,Honda,Civic Si Base,Used,"$32,503 ",4.0,396,Gray,–,Front-wheel Drive,27–37,Gasoline,6-Speed Manual,1.5L I4 16V GDI DOHC Turbo,2HGFE1E50NH470555
2020,Honda,Odyssey EX-L,Used,"$33,998 ",4.1,255,Gray,Black,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H75LB064169
2022,Honda,Passport Elite,Used,"$42,658 ",3.4,1163,Platinum White Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H04NB003951
2021,Honda,Passport EX-L,Used,"$33,142 ",3.7,5,Gray,–,Front-wheel Drive,20–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF7H56MB002370
2021,Honda,Passport EX-L,Used,"$32,988 ",5.0,8363,Crystal Black Pearl,Black,Front-wheel Drive,20–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF7H54MB010516
2016,Honda,Pilot EX-L,Used,"$24,995 ",4.7,309,Blue,Gray,All-wheel Drive,18–26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H59GB045129
2022,Honda,Accord Sport 1.5T,New,"$29,470 ",2.9,27,Still Night Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F35NA102418
2022,Honda,Accord Sport 1.5T,New,"$26,999 ",5.0,29,Platinum White Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F31NA119510
2018,Honda,Civic LX,Used,"$19,744 ",5.0,2791,Modern Steel Metallic,Black / Gray,Front-wheel Drive,30–39,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,2HGFC4B52JH306634
2021,Honda,Ridgeline RTL,Used,"$38,997 ",4.7,47,Platinum White Pearl,Beige,All-wheel Drive,18–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F59MB008890
2016,Honda,Accord Touring,Used,"$21,971 ",4.4,158,Lunar Silver Metallic,Black,Front-wheel Drive,21–34,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI SOHC,1HGCR3F94GA026259
2020,Honda,Fit LX,Used,"$18,491 ",4.8,973,Platinum White Pearl,–,Front-wheel Drive,33–40,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC,3HGGK5H43LM720831
2022,Honda,Pilot Sport,New,Not Priced,2.8,175,Sonic Gray Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H38NB104067
2004,Honda,Element EX,Used,"$5,732 ",4.4,68,Satin Silver Metallic,Gray,Four-wheel Drive,21–24,Gasoline,4-Speed Automatic,2.4L I4 16V MPFI DOHC,5J6YH28534L026744
2022,Honda,Pilot TrailSport,New,"$46,105 ",3.7,868,Crystal Black Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H84NB099753
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.6,652,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H8XNB095416
