Year,Make,Model,Condition,Price,Consumer_Rating,Consumer_Review_#,Exterior_Color,Interior_Color,Drivetrain,MPG,Fuel_Type,Transmission,Engine,VIN
2023,Honda,Odyssey Elite,New,"$50,765 ",4.4,306,–,–,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,V6 Cylinder Engine,5FNRL6H94PB017593
2022,Honda,Pilot EX-L,New,"$43,195 ",5,306,Platinum White Pearl,Blk Lth,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,V6 Cylinder Engine,5FNYF6H53NB087521
2022,Honda,Passport EX-L,New,"$40,995 ",4.9,306,Crystal Black Pearl,Blk Lth-Trmmed Seats,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,V6 Cylinder Engine,5FNYF8H51NB026292
2023,Honda,CR-V Hybrid Sport Touring,New,"$39,845 ",4.8,3335,Lunar Silver Metallic,Black,All-wheel Drive,40–34,Hybrid,Variable,Gas/Electric I-4 2.0 L/122,2HKRS6H91PH800343
2023,Honda,CR-V Hybrid Sport Touring,New,"$40,240 ",4.8,3335,Platinum White Pearl,Black,All-wheel Drive,40–34,Hybrid,Variable,Gas/Electric I-4 2.0 L/122,2HKRS6H93PH801655
2022,Honda,Pilot TrailSport,New,"$48,343 ",4.6,1097,Sonic Gray Pearl,–,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H87NB094305
2023,Honda,CR-V Hybrid Sport Touring,New,"$41,688 ",4.6,1097,Crystal Black Pearl,–,All-wheel Drive,,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,2HKRS6H9XPH800437
2023,Honda,CR-V Hybrid Sport Touring,New,"$39,845 ",4.8,1152,Crystal Black Pearl,Black,All-wheel Drive,,Hybrid,–,2.0L I4 16V GDI DOHC Hybrid,2HKRS6H98PH800436
2022,Honda,Pilot Special Edition,New,"$44,600 ",5,14,Sonic Gray Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H27NB086197
2022,Honda,Pilot Sport,New,"$41,770 ",5,14,Platinum White Pearl,Black,AWD,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H33NB105577
2023,Honda,CR-V Hybrid Sport Touring,New,"$40,240 ",4.4,14,Platinum White Pearl,Black,All-wheel Drive,,Hybrid,OTHER,2.0L I4 16V GDI DOHC Hybrid,2HKRS6H93PH800554
2023,Honda,CR-V Hybrid Sport Touring,New,"$39,845 ",4.9,671,Crystal Black Pearl,Black,All-wheel Drive,,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,2HKRS6H96PH800466
2023,Honda,CR-V Hybrid Sport,New,"$34,090 ",4.4,0,Platinum,Black,FWD,,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,2HKRS5H55PH703699
2023,Honda,Passport Elite,New,"$51,150 ",5,3207,Sonic Gray Pearl,Black,All-wheel Drive,,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FNYF8H00PB003013
2023,Honda,Civic Sport,New,"$29,540 ",5,3207,Sonic Gray Pearl,Black,Front-wheel Drive,,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,2HGFE2F50PH507949
2023,Honda,Civic Touring,New,"$34,145 ",5,3207,Meteorite Gray Metallic,Gray,Front-wheel Drive,,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HGFE1F94PH302325
2022,Honda,Accord Sport 2.0T,New,"$38,550 ",5,20,Platinum White Pearl,Black,Front-wheel Drive,22–32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F36NA017223
2023,Honda,CR-V EX,New,"$34,250 ",4.4,880,White Pearl,–,All-wheel Drive,,Gasoline,Automatic,1.5L I4 16V GDI DOHC Turbo,2HKRS4H49PH407165
2023,Honda,Passport TrailSport,New,"$44,895 ",4.4,880,Crystal Black Pearl,Black,All-wheel Drive,,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H69PB005198
2022,Honda,Pilot Sport,New,"$41,770 ",5,2945,Sonic Gray Pearl,Black,AWD,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H30NB095283
2023,Honda,CR-V Hybrid Sport Touring,New,"$41,235 ",4.7,2444,Platinum White Pearl,–,All-wheel Drive,,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,2HKRS6H9XPH800308
2022,Honda,Pilot EX-L,New,"$42,000 ",5,3,Platinum White Pearl,Beige,Front-wheel Drive,20–27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H57NB037196
2022,Honda,Accord Hybrid Sport,New,"$32,165 ",5,3,Lunar,–,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F29NA041853
2022,Honda,Passport EX-L,New,"$48,205 ",4.9,1,Lunar Silver Metallic,Gray,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H57NB027706
2022,Honda,Passport EX-L,New,"$48,600 ",4.9,1,Platinum White Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H54NB028974
2022,Honda,Accord Hybrid Sport,New,"$35,401 ",5,1,Sonic Gray Pearl,Black,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F2XNA046060
2022,Honda,Pilot Black Edition,New,"$53,165 ",4.8,1438,Crystal,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H75NB088218
2022,Honda,Accord Touring,New,"$38,810 ",4.9,2757,Platinum White Pearl,Ivory,Front-wheel Drive,22–32,Gasoline,Automatic,Intercooled Turbo Regular Unleaded I-4 2.0 L/122,1HGCV2F96NA000829
2022,Honda,Pilot Black Edition,New,"$53,560 ",4.2,1147,Sonic Gray Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H7XNB102940
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.2,1147,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H89NB089980
2022,Honda,Pilot Sport,New,"$41,770 ",3.4,260,Platinum White Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H31NB102659
2022,Honda,Pilot TrailSport,New,"$46,105 ",3.4,260,Crystal Black Pearl,Black,AWD,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H82NB105307
2022,Honda,Passport EX-L,New,"$41,153 ",5,1664,Sonic Gray Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H5XNB028168
2022,Honda,Passport TrailSport,New,"$44,660 ",4.4,878,Platinum White Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H60NB024283
2022,Honda,Passport TrailSport,New,"$44,660 ",5,2068,Sonic Gray Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H66NB032064
2023,Honda,CR-V EX-L,New,"$35,005 ",5,5590,Crystal Black Pearl,Gray,Front-wheel Drive,,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRS3H73PH300505
2023,Honda,Civic Si Base,New,"$29,595 ",4.7,1853,Aegean Blue Metallic,–,FWD,,Gasoline,6-Speed Manual,1.5L I4 16V GDI DOHC Turbo,2HGFE1E54PH471596
2023,Honda,Accord Hybrid Sport-L,New,"$34,970 ",4.8,1678,Silver,Black,FWD,,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,1HGCY2F72PA002831
2023,Honda,Pilot EX-L 7-Passenger,New,"$45,695 ",4.8,1678,Obsidian Blue Pearl,Gray,All-wheel Drive,,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC,5FNYG1H56PB002531
2023,Honda,Accord Hybrid Touring,New,"$38,985 ",4.8,1678,GC,Black,FWD,,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,1HGCY2F86PA002761
2023,Honda,Pilot EX-L 8-Passenger,New,"$43,295 ",4.8,1678,Obsidian Blue Pearl,Gray,Front-wheel Drive,,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC,5FNYG2H49PB001032
2023,Honda,Civic Si Base,New,"$29,195 ",4.7,502,Crystal Black Pearl,Black / Red,FWD,,Gasoline,6-Speed Manual,1.5L I4 16V GDI DOHC Turbo,2HGFE1E51PH471104
2022,Honda,Civic Si Base,New,"$28,990 ",4.7,502,Platinum White Pearl,Black / Red,Front-wheel Drive,27–37,Gasoline,6-Speed Manual,1.5L I4 16V GDI DOHC Turbo,2HGFE1E58NH477074
2023,Honda,Civic Si Base,New,"$29,590 ",4.7,3094,Platinum White Pearl,Black / Red,Front-wheel Drive,,Gasoline,6-Speed Manual,1.5L I4 16V GDI DOHC Turbo,2HGFE1E56PH470384
2023,Honda,Civic Si Base,New,"$29,195 ",4.7,3094,Crystal Black Pearl,Black / Red,Front-wheel Drive,,Gasoline,6-Speed Manual,1.5L I4 16V GDI DOHC Turbo,2HGFE1E50PH471112
2022,Honda,CR-V EX,New,"$29,485 ",4.7,3094,Platinum White Pearl,Black,Front-wheel Drive,28–34,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RW1H58NA003252
2023,Honda,CR-V Hybrid Sport Touring,New,"$40,240 ",5,4674,Urban Gray,Black,All-wheel Drive,,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,2HKRS6H93PH800408
2023,Honda,Ridgeline RTL-E,New,"$46,420 ",4.8,536,Sonic Gray Pearl,Black,All-wheel Drive,18–24,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/212,5FPYK3F73PB009006
2023,Honda,Ridgeline RTL-E,New,"$46,420 ",4.8,536,,,,,,,,
2022,Honda,Pilot Touring 7-Passenger,New,"$48,465 ",4.4,124,Crystal Black Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H66NB083990
2022,Honda,Pilot Special Edition,New,"$44,205 ",4.5,3416,Black,–,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H23NB076475
2023,Honda,Ridgeline RTL,New,"$43,125 ",4.9,3078,Lunar Silver Metallic,Black,All-wheel Drive,,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F55PB021138
2022,Honda,HR-V Sport,New,"$26,545 ",4.8,830,Lunar Silver Metallic,Black,All-wheel Drive,26–31,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU6H15NM750603
2022,Honda,HR-V Sport,New,"$26,545 ",4.8,830,Aegean Blue Metallic,Black,All-wheel Drive,26–31,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU6H10NM749827
2023,Honda,HR-V Sport,New,"$28,790 ",5,949,Pearl,Black,All-wheel Drive,,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,3CZRZ2H58PM700309
2022,Honda,HR-V Sport,New,"$26,940 ",4.8,830,Platinum,Black,All-wheel Drive,26–31,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU6H1XNM747017
2023,Honda,CR-V Hybrid Sport,New,"$35,745 ",4.9,435,Gray,Black,All-wheel Drive,40–34,Hybrid,electronic continuously variable,4 Cylinder Engine,2HKRS6H52PH807508
2022,Honda,Pilot TrailSport,New,"$42,687 ",4.6,1493,Lunar Silver Metallic,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H84NB077803
2022,Honda,Pilot TrailSport,New,"$42,780 ",4.6,1493,Platinum White Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H84NB096450
2022,Honda,Pilot Sport,New,"$41,770 ",5,951,White,–,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H30NB092190
2022,Honda,Pilot Sport,New,"$41,770 ",5,951,Gray,–,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H32NB092319
2023,Honda,CR-V Hybrid Sport Touring,New,"$39,447 ",4.6,1480,Meteorite Gray Metallic,Black,All-wheel Drive,,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,2HKRS6H91PH801220
2023,Honda,Pilot Sport,New,"$42,620 ",4.6,1480,Platinum White,Black,All-wheel Drive,,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC,5FNYG1H32PB002041
2022,Honda,Pilot Touring 7-Passenger,New,"$48,465 ",5,1337,Modern Steel Metallic,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H63NB093957
2022,Honda,Pilot Special Edition,New,"$44,205 ",5,1337,Lunar Silver Metallic,Gray,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H29NB103565
2022,Honda,Pilot Touring 7-Passenger,New,"$48,860 ",5,1337,Deep Scarlet Pearl,Beige,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H63NB096969
2022,Honda,Pilot EX-L,New,"$44,000 ",5,1337,Platinum White Pearl,Beige,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H56NB095046
2023,Honda,CR-V Hybrid Sport Touring,New,"$40,240 ",4.9,1450,Urban Gray Pearl,Black,All-wheel Drive,,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,2HKRS6H9XPH801118
2022,Honda,Pilot EX-L,New,"$44,000 ",5,1337,Platinum White Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H50NB087377
2023,Honda,CR-V EX,New,"$34,250 ",4.7,9,Radiant Red Metallic,Gray,AWD,,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRS4H47PH400151
2023,Honda,CR-V Hybrid Sport,New,"$34,150 ",4.7,2869,Urban Gray Pearl,Black,Front-wheel Drive,,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,2HKRS5H57PH702375
2023,Honda,CR-V Hybrid Sport Touring,New,"$40,240 ",4.7,2376,Urban Gray Pearl,–,All-wheel Drive,,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,2HKRS6H90PH801032
2023,Honda,Odyssey Touring,New,"$46,400 ",4.4,12,Radiant Red Metallic II,Beige,FWD,,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H8XPB037435
2023,Honda,Ridgeline RTL,New,"$41,110 ",4.8,12,Radiant Red Metallic II,Black,All-wheel Drive,,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F57PB018841
2022,Honda,Pilot EX-L,New,"$42,000 ",5,12,Platinum White Pearl,Black,Front-wheel Drive,20–27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H5XNB038388
2023,Honda,Passport Elite,New,"$48,250 ",4.7,2713,Platinum White Pearl,–,All-wheel Drive,,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FNYF8H05PB002178
2022,Honda,Pilot Sport,New,"$40,770 ",5,333,Sonic Gray Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H30NB102877
2022,Honda,Pilot Sport,New,"$39,406 ",4.3,3504,Platinum White Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H35NB086093
2023,Honda,Pilot Touring 8-Passenger,New,"$50,350 ",4.3,1239,White,Gray,All-wheel Drive,19–25,Gasoline,10-SPEED A/T,V6 Cylinder Engine,5FNYG1H77PB001602
2023,Honda,CR-V EX-L,New,"$36,900 ",4.6,985,Radiant Red Metallic,Gray,All-wheel Drive,,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRS4H76PH408428
2022,Honda,Pilot Special Edition,New,"$43,687 ",4.8,563,Sonic Gray Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H20NB105186
2022,Honda,Pilot Special Edition,New,"$41,765 ",5,10,Platinum White Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H20NB100313
2023,Honda,Ridgeline RTL-E,New,"$48,820 ",4.8,6,Radiant Red Metallic II,Black,All-wheel Drive,,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FPYK3F70PB014597
2022,Honda,Accord Hybrid Base,New,"$32,164 ",5,5,Lunar Silver Metallic,Black,Front-wheel Drive,44–41,Hybrid,electronic continuously variable,4 Cylinder Engine,1HGCV3F21NA044746
2023,Honda,HR-V LX,New,"$24,894 ",4.6,5,Modern Steel Metallic,Black,Front-wheel Drive,26–32,Gasoline,continuously variable (m cvt),4 Cylinder Engine,3CZRZ1H30PM708249
2022,Honda,Accord Hybrid Base,New,"$32,559 ",5,5,Sonic Gray Pearl,Black,Front-wheel Drive,44–41,Hybrid,electronic continuously variable,4 Cylinder Engine,1HGCV3F29NA040413
2022,Honda,Civic Sport,New,"$25,044 ",4.6,5,Meteorite Gray Metallic,Black,Front-wheel Drive,30–37,Gasoline,continuously variable (m cvt),4 Cylinder Engine,2HGFE2F59NH608436
2023,Honda,Ridgeline RTL-E,New,"$44,695 ",4.8,2503,Platinum White Pearl,Beige,All-wheel Drive,,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F72PB020854
2023,Honda,Odyssey Elite,New,"$51,160 ",4.5,1691,Radiant Red Metallic II,–,Front-wheel Drive,,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FNRL6H95PB022236
2023,Honda,Ridgeline RTL-E,New,"$44,420 ",4.5,1691,Platinum White Pearl,–,All-wheel Drive,,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FPYK3F79PB017529
2023,Honda,Pilot EX-L 7-Passenger,New,"$43,545 ",4.8,2700,Lunar Silver Metallic,Gray,Front-wheel Drive,,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC,5FNYG2H50PB000313
2023,Honda,Ridgeline RTL-E,New,"$45,537 ",5,2291,Platinum White Pearl,Beige,All-wheel Drive,,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FPYK3F72PB006565
2023,Honda,Ridgeline RTL-E,New,"$42,869 ",5,2291,Sonic Gray Pearl,Black,All-wheel Drive,,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FPYK3F79PB011486
2022,Honda,Pilot Touring 7-Passenger,New,"$48,860 ",5,1551,Platinum White Pearl,Beige,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H60NB098517
2023,Honda,Ridgeline RTL,New,"$43,470 ",4.7,1362,Radiant Red Metallic II,Black,All-wheel Drive,,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FPYK3F58PB010070
2023,Honda,CR-V Hybrid Sport,New,"$34,090 ",3.9,30,Platinum White,Black,Front-wheel Drive,,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,2HKRS5H56PH701637
2022,Honda,Accord Hybrid Sport,New,"$32,560 ",5,2231,Sonic Gray Pearl,Black,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F22NA041080
2023,Honda,Ridgeline RTL,New,"$43,470 ",4.8,13,Sonic Gray Pearl,Black,All-wheel Drive,,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F53PB014754
2022,Honda,Pilot EX-L,New,"$43,605 ",5,13,Lunar Silver Metallic,Gray,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H52NB097330
2022,Honda,Pilot Special Edition,New,"$40,666 ",5,7,Deep Scarlet Pearl,Beige,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H27NB101202
2022,Honda,Pilot TrailSport,New,"$42,435 ",5,7,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H8XNB100436
2023,Honda,Passport Elite,New,"$43,344 ",5,7,Platinum White Pearl,Gray,All-wheel Drive,,Gasoline,9-Speed Automatic with Overdrive,3.5L V6 24V GDI SOHC,5FNYF8H08PB006337
2023,Honda,CR-V EX,New,"$33,250 ",4.7,7,Platinum White Pearl,–,All-wheel Drive,,Gasoline,1-Speed CVT with Overdrive,1.5L I4 16V GDI DOHC Turbo,2HKRS4H49PH406436
2023,Honda,Accord EX-L 1.5T,New,"$30,705 ",4.7,7,Lunar Silver Metallic,Black,Front-wheel Drive,29–37,Gasoline,continuously variable,4 Cylinder Engine,1HGCY1F34PA001798
2022,Honda,Accord Hybrid Sport,New,"$34,555 ",4.7,328,Platinum White Pearl,Black,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F20NA048125
2022,Honda,Pilot Sport,New,"$39,995 ",4.6,1607,Crystal Black Pearl,–,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H31NB092909
2023,Honda,CR-V Hybrid Sport Touring,New,"$40,988 ",5,1516,Still Night Pearl,Black,All-wheel Drive,,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,2HKRS6H95PH800118
2022,Honda,Accord Sport 1.5T,New,"$30,075 ",4.7,208,Lunar Silver Metallic,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F34NA062607
2023,Honda,HR-V EX-L,New,"$31,040 ",4.8,1889,Platinum White Pearl,Gray,All-wheel Drive,,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,3CZRZ2H76PM727526
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.7,436,Platinum White Pearl,Nh-883p/Black,All-wheel Drive,19–25,Gasoline,9-SPEED A/T,V6 Cylinder Engine,5FNYF6H89NB077604
2022,Honda,Pilot Sport,New,"$41,770 ",4.6,1874,Sonic Gray Pearl,–,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H33NB087940
2022,Honda,Pilot TrailSport,New,"$46,105 ",4.6,1874,Crystal Black Pearl,–,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H87NB070246
2022,Honda,Pilot Black Edition,New,"$53,560 ",4.6,1874,Platinum White Pearl,–,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H72NB078097
2022,Honda,Passport Elite,New,"$50,125 ",4.6,1874,Crystal Black Pearl,–,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H02NB019193
2023,Honda,Ridgeline Black Edition,New,"$47,920 ",4.7,739,Sonic Gray Pearl,Black,All-wheel Drive,,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FPYK3F85PB010845
2023,Honda,Passport TrailSport,New,"$45,290 ",4.7,739,Platinum,Black,All-wheel Drive,,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H6XPB002858
2022,Honda,Pilot TrailSport,New,"$46,105 ",5,3,Black,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H82NB098164
2023,Honda,Civic Sport,New,"$26,140 ",5,3,Platinum White Pearl,Black,Front-wheel Drive,,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,2HGFE2F5XPH510759
2022,Honda,Accord Hybrid Sport,New,"$32,158 ",3,2142,Sonic Gray Pearl,Black,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F21NA028031
2023,Honda,CR-V EX-L,New,"$37,055 ",4.9,511,Meteorite,Black,All-wheel Drive,,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARS4H72PE013035
2022,Honda,Accord Hybrid Sport,New,"$31,560 ",4.5,1732,Platinum White Pearl,Black,Front-wheel Drive,44–41,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F21NA046366
2023,Honda,CR-V Hybrid Sport Touring,New,"$40,240 ",4.4,2,Platinum,Black,All-wheel Drive,,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,2HKRS6H92PH800254
2023,Honda,Odyssey EX-L,New,"$41,486 ",4.6,1100,Blue,Gray,Front-wheel Drive,,Gasoline,–,3.5L V6 24V GDI SOHC,5FNRL6H61PB035040
2023,Honda,CR-V Hybrid Sport,New,"$34,090 ",5,2546,Radiant Red Metallic,Black,Front-wheel Drive,,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,2HKRS5H55PH700284
2023,Honda,CR-V Hybrid Sport Touring,New,"$40,850 ",4.4,306,Still Night Pearl,Blk Lth,All-wheel Drive,40–34,Hybrid,electronic continuously variable,4 Cylinder Engine,2HKRS6H94PH806170
2023,Honda,CR-V Hybrid Sport Touring,New,"$40,240 ",4.4,306,Radiant Red Metallic,Black,All-wheel Drive,40–34,Hybrid,eCVT,4 Cylinder Engine,2HKRS6H90PH801337
2023,Honda,CR-V Hybrid Sport Touring,New,"$40,240 ",4.4,306,Gray,Blk Lth,All-wheel Drive,40–34,Hybrid,eCVT,4 Cylinder Engine,2HKRS6H90PH802651
2022,Honda,Accord Sport 1.5T,New,"$29,720 ",4.6,1641,Platinum White Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F33NA115474
2022,Honda,Accord Sport 1.5T,New,"$30,470 ",5,14,Platinum White Pearl,Black,FWD,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F32NA120777
2022,Honda,Accord Sport 1.5T,New,"$30,470 ",5,14,Platinum White Pearl,Black,FWD,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F32NA123176
2022,Honda,Pilot Touring 7-Passenger,New,"$48,465 ",4.7,5360,Crystal Black Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H60NB100721
2023,Honda,CR-V Hybrid Sport Touring,New,"$40,240 ",4.7,5360,Platinum White Pearl,Black,All-wheel Drive,,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,2HKRS6H91PH801296
2022,Honda,Accord Sport 1.5T,New,"$30,669 ",5,121,Still Night Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F33NA090138
2022,Honda,Accord Sport SE,New,"$32,159 ",5,121,Still Night Pearl,Black,Front-wheel Drive,29–35,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F41NA118592
